movement_variance,activity_normalized,spo2_variance,hrv_sdnn,desaturation_count,activity_level,hrv_rmssd,movement_entropy,hrv_ratio,hr_activity_ratio,fatigue_index
0.2540806744279343,0.4100166529867233,-0.4396466709361066,-0.10715584824182085,-0.05486427998899571,0.2375217984341686,-0.11468633505929056,-1.4270527929783057,-0.036084402650400874,-1.1656787359098244,50.328
0.027444393002688593,0.21297353456828727,0.40772987923924414,-0.48434617388836465,-0.05486427998899571,0.10182548637564648,-0.5040457625857891,1.2595202940131742,-0.29067194087863596,-0.8073857746258511,50.708
-0.11201304566476136,0.3789686765640896,-0.056427646295427375,-0.345381317071217,-0.05486427998899571,0.24506048243741982,-0.4220753567907367,0.8808757649741057,-0.4506570509650942,-1.113351811520594,50.628
-0.23040164237743485,0.5867609933816347,-0.33393107793178545,-0.3801225312755038,-0.05486427998899571,0.34306337447968577,-0.6188043306988623,-0.49546704692980725,-1.1947375977981756,-1.438571504737214,50.82
0.16698383862080637,0.1502792376694933,0.3284431844859747,0.14099568178880012,-0.05486427998899571,0.03397733034638563,0.05335299682056682,0.7606711525807508,-0.21387296037575576,-0.6788774858775324,50.164
-0.18457016914283125,0.2547009940716994,0.6307237082327491,-0.17663827665039458,-0.05486427998899571,0.12444153838540016,-0.36879459302395273,0.38202662354168215,-0.7953584669910867,-0.8887539335020445,50.576
0.14736010381236628,0.46280468981385625,-0.6114345095681324,-0.29078798046448046,-0.05486427998899571,0.22998311443091737,-0.15977005824656912,-0.42334427949379433,0.46158012612323657,-1.2514761850867764,50.372
0.16933974668478868,0.5501164022561317,-0.5437104577997262,-0.00789523622957238,-0.05486427998899571,0.3807567944959419,-0.15977005824656912,0.18969924371231434,-0.5188960636838545,-1.3852400149498134,50.372
-0.008314227437771814,0.4073739148793926,-0.4644237630465093,-0.10715584824182085,-0.05486427998899571,0.24506048243741982,0.06564855768982478,0.9469883017904516,0.6502820004912344,-1.1612798332240515,50.152
0.21794802649092512,0.3316997959786923,-0.241429934052997,-0.1816013072510071,-0.05486427998899571,0.2375217984341686,-0.036814449553990665,-1.3128584112046207,0.5344378049817099,-1.0308794171275533,50.252
0.13104438447193448,0.5380938161113519,-0.3256720472283063,-0.032710389232634605,-0.05486427998899571,0.3355246904764346,0.3074612547852292,0.18969924371231434,1.2681356282234015,-1.367392073333282,49.916
0.08942598093253565,0.42936291807154875,0.11040477391456001,-0.03767341983324692,-0.05486427998899571,0.2601378504439223,7.223305378283518e-05,0.267832241767997,0.15840159986802396,-1.1975758562121477,50.216
-0.016934997417217146,0.3158683723416092,-0.12249989192311313,-0.19649039905284427,-0.05486427998899571,0.16213495840165632,-0.0655040915822591,0.38202662354168215,0.4774255967516329,-1.0024676213277977,50.28
0.472887010837563,0.4904316864699818,-0.4792900183127351,-0.2858249498638679,-0.05486427998899571,0.3279860064731833,-0.5860161683808416,-0.4293545101134614,-1.3465975272439206,-1.294862408713356,50.788
0.07505460932808691,0.5267011823025876,-0.7221055209945656,-0.39997465367795354,-0.05486427998899571,0.3204473224699321,-0.1187848553490431,-0.3091498977201065,1.1148452788817942,-1.3503154943426012,50.332
0.05885006912797514,0.20641702709629703,0.2755853879838419,-0.3503443476718293,-0.05486427998899571,0.09428680237239524,-0.40568127563172623,-0.020658827976054735,-0.36122954911049593,-0.7943062723618494,50.612
0.0034403145991029616,0.4208361696690892,-0.31906482266555836,-0.6431631531079621,-0.05486427998899571,0.25259916644067104,-0.7704495814197092,0.9469883017904516,-0.9796153607353622,-1.183583199607825,50.968
0.0872860173726214,0.08449050343777392,-0.016784298918779274,-0.2213055520559065,-0.05486427998899571,-0.0263321416796242,0.07794411855908273,0.38202662354168215,1.1541587061599703,-0.5352542007785144,50.14
0.10423070708203698,0.20115903041181474,-0.5437104577997242,-0.11708190944304571,-0.05486427998899571,0.07167075036264156,0.1476189634848772,0.502231235935037,1.0012244077499475,-0.7837579117319802,50.072
-0.1369373021644242,0.27947877294349854,0.5514370134794675,-0.1567861542479451,-0.05486427998899571,0.1319802223886514,-0.3278093901264265,-0.80799903915253,-0.696204471472766,-0.9355896686537132,50.536
0.13838346852600103,-0.020760797620793355,-0.43964667093612064,0.28988659980717285,-0.05486427998899571,-0.10171898171213649,0.8976481765096063,0.38202662354168215,2.0436804618807507,-0.2844625032380448,49.34
-0.03183492650734105,0.7724380846568765,0.42755155292756325,-0.09722978704059601,-0.05486427998899571,0.5239917905577148,0.07384559826932983,0.4781903134563661,0.6443622902543485,-1.6862410623573871,50.144
0.09973183972826179,0.22908531200723697,0.07571684496001083,0.16581083479186234,-0.05486427998899571,0.09428680237239524,0.1599145243541348,0.670517693285734,0.06976504367854186,-0.8391832585090238,50.06
-0.022517092059224385,0.14292539941901025,0.07076142653792544,-0.14189706244610772,-0.05486427998899571,0.0264386463431344,-0.01222332781547512,1.3857351370261963,0.4808603722282841,-0.6632846530690572,50.228
0.12665391450931288,0.5117488551956467,0.5663032687457421,-0.1816013072510071,-0.05486427998899571,0.350602058482937,-0.6597895335963886,-0.7118353492378461,-1.9319980341409486,-1.3276574643822594,50.86
